,is_quote_status,retweet_count,favorite_count,is-spam,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,user_geo_enabled,user_verified,user_statuses_count,user_is_translation_enabled,user_profile_background_tile,user_profile_use_background_image,user_has_extended_profile,user_default_profile,user_default_profile_image,is_replying_to_others,is_quoting_status,hashtag_count,user_mention_count,media_count,has_symbols,has_url,user_is_regular_translator,user_profile_background_color_r,user_profile_background_color_g,user_profile_background_color_b,user_profile_link_color_r,user_profile_link_color_g,user_profile_link_color_b,user_profile_sidebar_border_color_r,user_profile_sidebar_border_color_g,user_profile_sidebar_border_color_b,user_profile_sidebar_fill_color_r,user_profile_sidebar_fill_color_g,user_profile_sidebar_fill_color_b,user_profile_text_color_r,user_profile_text_color_g,user_profile_text_color_b,vec_0,vec_1,vec_2,vec_3,vec_4,vec_5,vec_6,vec_7,vec_8,vec_9
72,False,220,0,0,349,1232,4,3423,False,False,4071,False,False,True,True,False,False,0.0,0.0,2,1,0,0.0,0.0,0.0,2,35,48,10,68,168,255,255,255,192,223,236,51,51,51,-0.2079631159375029,-0.35427794139805036,1.8376347625170142,0.9670791754167107,-0.13481240187881724,1.7734523134361226,1.2229411230493779,1.2839757577580984,-2.568949194207073,-2.398842685633873
73,False,7249,0,0,0,20,0,120,False,False,9,False,False,True,True,True,False,0.0,0.0,1,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.1265284774315908,-0.0688323005472056,1.2502607269510944,0.6748156512658782,-0.028932024042839857,1.065750569286227,0.69452253135065,0.8426836353558639,-1.6921055352389984,-1.4634516326917653
74,False,749,0,0,70,182,0,34889,False,False,3534,False,False,True,True,True,False,0.0,0.0,2,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.06892832389419358,-0.05446341937245378,0.41291113064992324,0.201323666686198,-0.05727627534791907,0.3308165643331557,0.23123530731131114,0.24156077897798953,-0.5340105163296244,-0.46629175824235825
75,False,601,0,0,10,405,0,2522,False,False,723,False,False,True,True,True,False,0.0,0.0,3,1,1,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.08569689698380908,-0.1160087766124999,0.8125817401148235,0.35352624219087636,-0.079519547219254,0.6117676472259187,0.5028664138614959,0.5182001734713346,-1.079758552468347,-0.9468788217313076
76,False,0,0,0,132544,960,1453,6502,True,True,76486,False,False,False,False,False,False,0.0,0.0,1,0,0,0.0,1.0,0.0,27,68,0,27,68,0,255,255,255,255,255,255,51,51,51,-0.05603342411310891,-0.08622742128714847,0.6750795448468049,0.3835282524572085,-0.1563734497792914,0.5818227292080108,0.4978358184079468,0.4153688729640313,-0.8422081613828186,-0.7819898140270992
77,False,224,0,1,0,5,0,6,False,False,10,False,False,True,True,True,False,0.0,0.0,0,2,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.04988522017623291,-0.08813216756659391,1.19162961932631,0.45702851556826773,-0.07220465698957261,0.9524286807032798,0.8192311317909784,0.6759976031386321,-1.6362962189529737,-1.261509970045064
78,False,638,0,0,391,2953,2,46265,False,False,10618,False,True,True,True,False,False,0.0,0.0,3,1,1,0.0,0.0,0.0,178,223,218,255,127,174,0,0,0,221,238,246,51,51,51,-0.06973126050781833,-0.08003411058681832,0.49310227059520795,0.29027974840566007,0.009857559917203535,0.3953970080008856,0.3378443668151773,0.41000718404562164,-0.7016490738537113,-0.5148924881668678
79,False,0,0,0,198,377,1,58433,False,False,14245,False,False,True,False,True,False,1.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.2207092932951933,-0.3350981471148978,1.6407986603830653,0.7881564168721092,-0.045116628701525524,1.3402511776403867,1.1779092088629488,1.1388333630405572,-2.2846946220192823,-1.998377589983929
80,False,36,0,0,209,358,9,15941,False,False,10034,False,False,True,True,True,False,0.0,0.0,4,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.026763781876996504,-0.04837071710424011,0.23778729280102878,0.1396195597870237,0.01008698789607541,0.2252641324848239,0.1457216447759873,0.19512621826053264,-0.33683920578748067,-0.3086956249171493
81,False,303,0,0,17,285,1,1,False,False,4379,False,False,True,False,False,False,0.0,0.0,1,1,1,0.0,0.0,0.0,154,228,232,0,132,180,189,220,173,221,255,204,51,51,51,-0.040608188898809544,-0.012276669006945972,0.35586544233678896,0.19890368548272525,-0.03805627762406712,0.28868263052383836,0.1675068964666543,0.18978863135480226,-0.4427729673035308,-0.40297481326657913
82,False,1578,0,0,88,176,0,3389,False,False,1536,False,False,True,True,True,False,0.0,0.0,2,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.13136282579259234,-0.13234769492674764,1.313505182745015,0.6868033509589344,-0.22087448261648998,1.0923575327319646,0.8665299760005255,0.8722369186702881,-1.7583306474508988,-1.5305153464919772
83,False,1007,0,0,1850,1248,21,21932,True,False,37846,False,False,True,True,True,False,0.0,0.0,4,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.06171855426091765,-0.03341330462283347,0.36530787028638706,0.14240320973798867,-0.01586944808357604,0.33623330429811404,0.2000267047924989,0.22853083666083446,-0.5355648494914054,-0.38890823985243883
84,False,94,0,0,1003,436,8,27906,False,False,23299,False,False,True,True,True,False,0.0,0.0,1,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.08743124513653898,-0.11643738051078194,1.0282256852594178,0.4644458184681455,-0.17768448418692953,0.8176415759915893,0.7091270255006796,0.7182623723232909,-1.3758582633202026,-1.162140879910902
85,False,88,0,0,26,803,0,7506,False,False,6244,False,False,True,True,True,False,0.0,0.0,2,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.10503360474337439,-0.09958893450534652,1.3846655546903865,0.5850105926799407,-0.10039409990974055,1.1156166513245587,0.8013209564889293,0.8709419535823045,-1.8859558331623316,-1.6540276486739016
86,False,5590,0,0,25,301,0,1111,False,False,3911,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,False,8149,0,0,103,682,1,9672,False,False,4439,False,False,True,False,True,False,0.0,0.0,2,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.2619536621737504,-0.2727625678441712,2.0203512932913816,1.148426631681248,-0.18312980378134255,1.6199616521967632,1.1369015370080207,1.4689698494109045,-2.8804982041068916,-2.474734393987632
88,False,0,1,0,410,647,14,10150,False,False,11953,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.15408777658100847,-0.20034178286870735,0.9919435276789268,0.5317591605698496,-0.04249450694728935,0.661938184450021,0.6236935973855817,0.5965947014199364,-1.1841331435620055,-1.1167936377903878
89,False,271,0,0,61,61,5,11472,False,False,13066,False,False,True,True,True,False,0.0,0.0,2,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.062048374997691745,-0.049027257271857645,0.3716971954027966,0.18122892971589877,-0.051559353404763475,0.2977967413033351,0.20815499710660104,0.21744985155548563,-0.4807092773762155,-0.41974973768645646
90,False,423,0,0,10,5,0,1802,False,False,767,False,False,True,True,True,False,0.0,0.0,2,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.20677766159622182,-0.27110302084663285,1.084737048136361,0.519514342306451,0.038457762472871304,0.9595036604983452,0.6257475624789074,0.8166985395016694,-1.5691473820845188,-1.4540351135287395
91,False,5179,0,0,14,53,0,748,False,False,32,False,False,True,False,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.05825932660935851,-0.1529015533396019,0.9942771063799531,0.4425010841768668,0.0005030254936103817,0.811834534873989,0.6484029483493247,0.6362459492003639,-1.4026509591318073,-1.1997866967994804
92,False,226,0,0,192,296,1,6237,False,False,4477,False,False,True,True,True,False,0.0,0.0,3,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.047300395715179966,-0.03737420472131737,0.2833502799940997,0.13815349863585374,-0.039304459124914204,0.22701486875140303,0.15867963880763425,0.1657652440884107,-0.36645180546144945,-0.3199814450362476
93,False,0,0,0,978,2306,4,287395,False,False,63345,False,False,True,False,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.2315837343586394,-0.4896545747600189,2.1403946652725683,1.139881435368676,-0.30601394949033717,1.7743481876972598,1.3037587153720513,1.4188387787697432,-2.895664589649995,-2.531887775813359
94,False,368,0,0,103,682,1,9672,False,False,4439,False,False,True,False,True,False,0.0,0.0,2,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.0839155459481632,-0.08336940918614624,1.0017603433718771,0.48375378129588165,-0.06263265479936085,0.780346179173077,0.6161824288508396,0.6712714618276328,-1.4179232726115476,-1.138377193984096
95,False,0,0,0,1348,1001,5,33758,True,False,17198,False,True,True,True,False,False,0.0,0.0,2,0,1,0.0,1.0,1.0,19,21,22,145,23,23,255,255,255,239,239,239,51,51,51,-0.10712353451876094,-0.08980818316705709,1.1390813156453854,0.5282249104373306,-0.1312363592442947,0.8945215255051582,0.7378669546218688,0.7477542602256779,-1.7088412887168491,-1.2462235249205396
96,False,156,0,0,35,2587,3,40805,True,False,26988,False,False,True,True,False,False,0.0,0.0,3,1,1,0.0,0.0,0.0,59,148,217,0,130,127,255,255,255,219,42,33,92,12,15,-0.0411420073701257,-0.09650678597011707,0.43602921125832583,0.2373163591507891,0.00845183807553591,0.4046687887379399,0.3175924883772842,0.3554920418391253,-0.576451924577528,-0.5369879440846165
97,False,2394,0,0,7,87,0,2181,False,False,762,False,False,True,True,True,False,0.0,0.0,5,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.022806781875010094,-0.14979653562839973,0.6739161856310603,0.3549111269674482,-0.05560660081750636,0.5809336405738693,0.43198950044715145,0.43677701488325954,-0.9460093116212076,-0.7733564261356322
98,False,665,0,0,270,547,4,69438,False,False,10841,False,True,True,True,False,False,0.0,0.0,0,1,0,0.0,0.0,0.0,19,21,22,0,153,153,238,238,238,239,239,239,51,51,51,-0.19749730891362438,-0.20877855056757263,1.2906282058587162,0.5920583576865808,-0.06900694252842705,1.0677715150965414,0.7025586852679445,0.9161475651248523,-1.6993329387684564,-1.4444246076743923
99,False,7,0,0,1394,805,30,69286,False,False,87596,False,True,True,True,False,False,0.0,0.0,2,1,1,0.0,0.0,0.0,100,45,139,81,54,143,101,176,218,122,195,238,61,25,87,-0.1399583136970877,0.34369230046134774,1.9315050815904486,0.5672859629788536,0.05379753442499759,0.8356999189818592,1.4364479395818797,1.2680235616785964,-2.517899026637601,-1.8512105706284558
100,False,2,0,0,204,361,2,31088,False,False,21012,False,False,True,True,True,False,0.0,0.0,1,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.20567021534307384,-0.3799254409955899,1.8722169810229063,1.0388324298552671,-0.1132926551461115,1.8382929849719636,1.2501857998074892,1.3573917780659523,-2.807391583137944,-2.3581414992041885
101,False,2892,0,0,105,19,0,12,False,False,18,False,False,True,True,True,False,0.0,0.0,1,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.08728118570118053,-0.07044584407396996,0.8101748609440667,0.3939981193062557,-0.0059735628752317065,0.705343370872936,0.4569711267621554,0.4917277316888894,-1.1680106141801943,-1.0795634324329983
102,False,8,0,0,487,1020,11,5769,False,False,4677,False,False,True,True,True,False,0.0,0.0,2,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.09930036994644142,-0.07772076330916271,0.6356145702239233,0.2843821476014081,-0.0846571439894486,0.5619853207000867,0.3603295811310861,0.4468429123038918,-0.8836967574543668,-0.7922141623652574
103,False,3780,0,0,8,139,1,95,False,False,4394,False,False,True,True,True,False,0.0,0.0,2,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.2683350395816121,-0.35787389868327485,1.6257965470972982,0.9006305833706009,-0.012697447108990364,1.319970404086915,0.9027298204098432,1.1934204786455291,-2.337401181892321,-1.9493084812092618
104,False,8041,0,0,24,111,1,21001,False,False,5156,False,False,True,True,False,False,0.0,0.0,1,1,1,0.0,0.0,0.0,192,222,237,145,210,250,0,0,0,0,0,0,0,0,0,-0.4255041271453807,-0.4531881250800328,1.7118464051398008,1.0619679263525506,0.08504727111749909,1.6779754053779123,0.9235089132053813,1.2669105968323575,-2.330036472913397,-2.230726688668
105,False,0,1,0,29147,633,152,42633,False,False,10224,False,False,False,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,250,184,30,0,0,0,0,0,0,0,0,0,-0.10410922975268608,-0.28758186963937343,1.509433596563,0.7020132990490374,-0.19150076143257116,1.1716515601390836,0.9288511492518255,1.0770471681937683,-2.0097000143290216,-1.8341323047504297
106,False,14138,0,0,76,120,3,13393,False,False,3163,False,False,False,True,False,False,0.0,0.0,4,1,1,0.0,0.0,0.0,0,0,0,152,28,235,0,0,0,0,0,0,0,0,0,-0.05214335821695339,-0.010637430110001544,0.4679609848885259,0.28304840993168723,-0.088345321658663,0.3554669341828742,0.24242955701814484,0.3086805599891148,-0.7314350211086562,-0.5143310226712061
107,False,15,0,0,12,1081,0,540,False,False,822,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.26879762317155886,-0.3018929259284008,1.6593864715762658,0.7830678106068989,-0.14560788753100568,1.56884831153798,1.1545843195335679,1.007334977113416,-2.3827244039737874,-1.9501497534981942
108,False,442,0,0,359,910,2,57452,True,False,25397,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.039317582525439224,-0.12066588854997337,1.0325478030762316,0.46088278566692237,-0.10996311454866288,0.8414397248177456,0.6401468736275191,0.7279243443931044,-1.4109931374663884,-1.1330834356613169
109,False,51,0,0,35,3148,0,170,False,False,393,False,False,True,True,True,False,0.0,0.0,3,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.11644991912067543,-0.10990152960345038,0.8157453512636669,0.4554127995665185,-0.08535093331126055,0.6717880921627186,0.5300767017055079,0.455195676544977,-1.1177506014580294,-0.9700127752024208
110,False,0,0,0,1635,280,12,3737,False,False,1757,False,False,True,False,True,False,1.0,0.0,0,3,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.2616947751861186,-0.301849231771951,1.7362915235061205,0.98917609559699,-0.10876450470256203,1.5975403996277415,1.0620801259570085,1.1770514692456946,-2.4466821535840086,-2.1158144916243993
111,False,0,0,0,36,363,8,1837,False,False,8291,False,False,True,False,True,False,0.0,0.0,2,0,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.20978598457198788,-0.37373553381465663,2.026231687226076,0.8766856832738055,-0.14450698602600875,1.638556179803814,1.1023244264033054,1.3857796154047266,-2.69877749033241,-2.3763702669109272
112,False,3680,0,0,10,198,3,8714,False,False,3802,False,False,True,True,True,False,0.0,0.0,3,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.07258452725514819,-0.0998793285333715,0.4462358389767279,0.2336684411401812,-0.010036295284165643,0.4039124877016065,0.3282773213066631,0.327645108274486,-0.6430470423580481,-0.5563211236470179
113,False,5,0,0,229,125,10,13702,False,False,67853,False,True,True,False,False,False,0.0,0.0,0,1,1,0.0,0.0,0.0,255,255,255,0,0,0,255,255,255,120,192,168,206,120,52,0.01171155275972522,-0.07814239239362794,0.8667382650813549,0.35264538866417183,-0.1525087523610295,0.6336832874146692,0.5519923749349418,0.5459820467644156,-1.1010140599910525,-0.9810795955759153
114,False,7,0,0,38,227,1,26448,False,False,7492,False,False,True,True,True,False,0.0,0.0,3,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.026956432643058522,-0.11782636902142198,0.36712241024556924,0.2394971884327184,-0.015136369741519103,0.3231082309602385,0.28755275179288387,0.2983548843834418,-0.6437172946340479,-0.4752482224579215
115,False,288,0,0,3,387,2,54923,False,False,17886,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.1204512026465769,-0.21674666058768488,1.4351956883603134,0.8193072161860091,-0.12261883302635015,1.2008099441889062,0.734257788564848,0.9594929875593945,-2.014513584231215,-1.6986475134629764
116,False,48,0,0,618,677,5,2531,False,False,396,False,False,True,True,True,False,0.0,0.0,5,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.0896143936472116,-0.1290617579551808,0.8426522277711946,0.4068670675321271,-0.14397091655803282,0.658416870708916,0.4224252871129339,0.5243459070074914,-1.02511408381275,-0.9114419680609049
117,False,1,0,0,5873,4840,70,223866,True,False,97140,False,False,False,True,False,False,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,15,14,14,0,0,0,0,0,0,0,0,0,-0.16693243746187528,-0.23229352255355007,1.4629919036170564,0.7656847427583533,-0.15718275930567083,1.2105228577263338,0.8479567116249875,0.9141810688304837,-1.9049068697231804,-1.6025796919755835
118,False,0,3,0,15996,412,27,26439,False,False,2541,False,False,False,True,False,False,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,27,149,224,0,0,0,0,0,0,0,0,0,-0.40423611185520425,-0.549858810007372,3.2429421606562734,1.6936067917274586,-0.3354801403576422,2.84532421708594,1.7679911970984368,2.033063447585406,-4.262738540487579,-3.7956652864960096
119,False,0,1,0,931,526,4,4779,False,False,3110,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.06476938277209843,-0.185464568567994,1.2309144451147156,0.5941687375898479,-0.0868318576321232,0.98897094679717,0.8239356392735141,0.8226228533619983,-1.5998362103747563,-1.4466818219630442
120,False,153,0,0,278,2124,2,381781,True,False,140081,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.16251479322313286,-0.19174733686188963,1.7897001232322034,0.8313367265126105,-0.2041030212707897,1.339520901460661,1.1343970328986237,1.149122408823161,-2.494199202980461,-2.0668006063874977
121,False,3,0,0,298,691,1,5337,False,False,2858,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.057716831755713995,-0.05074449462967665,0.24496529995504066,0.1373724633069532,-0.03590839652225969,0.23140357467591458,0.13610943133173167,0.16213160049752523,-0.2930184957673002,-0.2537164163503546
122,False,2082,0,0,447,95,5,61372,False,False,42981,False,False,True,True,True,False,0.0,0.0,3,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.1230826660033579,-0.1434296726537473,1.211572453694454,0.4796570038738226,-0.13822556511045722,1.007660268207487,0.7450586593583343,0.7875500856794427,-1.740938044839744,-1.4236792503347309
123,False,679,0,0,513,1084,7,65119,True,False,29483,False,False,True,True,True,False,0.0,0.0,1,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.01579993222454816,-0.30517138161476887,1.8027865063032062,0.8816410374015363,-0.24901116196363698,1.3501181057874307,1.0301495955810078,1.216939848108072,-2.503600530256986,-2.1974232088772574
